city,temp,temp_max,temp_min
Saint-Martin-de-Valamas,3.02,7.15,-2.11
Saint-Martin-de-Valgalgues,7.29,8.46,6.72
Saint-Martin-de-Valgalgues,7.44,8.62,6.88
Saint-Martin-de-Villeréal,5.24,10.06,2.39
Saint-Martin-de-Villeréal,5.24,10.06,2.39
Saint-Martin-de-la-Place,6.42,7.84,3.53
Saint-Martin-de-la-Place,6.41,7.83,3.51
Saint-Martin-des-Besaces,4.15,4.15,4.15
Saint-Martin-des-Besaces,4.15,4.15,4.15
Saint-Martin-des-Champs,7,7.92,7
Saint-Martin-des-Champs,7,7.92,7
Saint-Martin-des-Champs,7.7,8.42,7.4
Saint-Martin-des-Champs,7.7,8.42,7.4
Saint-Martin-des-Lais,3.72,4.26,0.79
Saint-Martin-des-Lais,3.72,4.26,0.79
Saint-Martin-des-Noyers,6.93,6.93,4.47
Saint-Martin-des-Noyers,6.97,6.97,4.52
Saint-Martin-des-Olmes,-4,-4,-4.47
Saint-Martin-des-Olmes,-3.54,-3.54,-4
Saint-Martin-du-Fouilloux,6.29,7.53,4.86
Saint-Martin-du-Fouilloux,6.3,7.53,4.86
Saint-Martin-du-Frêne,0.99,3.6,-0.54
Saint-Martin-du-Frêne,1.11,3.73,-0.41
Saint-Martin-du-Manoir,5.76,7.57,4.85
Saint-Martin-du-Manoir,5.74,6.39,4.83
Saint-Martin-du-Mont,1.1,3.81,0.59
Saint-Martin-du-Mont,1.18,3.92,0.7
Saint-Martin-du-Tertre,5.75,7.42,4.39
Saint-Martin-du-Tertre,5.45,7.13,4.11
Saint-Martin-du-Tertre,6.54,7.48,4.84
Saint-Martin-du-Tertre,6.87,7.88,5.23
Saint-Martin-du-Var,12.85,14.26,11.48
Saint-Martin-du-Var,13.51,14.9,12.13
Saint-Martin-du-Vieux-Bellême,8.13,8.13,6.09
Saint-Martin-du-Vieux-Bellême,8.16,8.16,6.12
Saint-Martin-du-Vivier,6.77,7.59,4.71
Saint-Martin-du-Vivier,6.77,7.59,4.71
Saint-Martin-en-Bresse,3.56,6.61,1.72
Saint-Martin-en-Bresse,3.6,6.65,1.76
Petit-Caux,5.63,7.39,4.51
Saint-Martin-en-Campagne,5.68,7.44,4.57
Saint-Martin-en-Haut,-1.73,2.27,-3.1
Saint-Martin-en-Haut,-1.71,2.23,-3.14
Saint-Martin-l'Aiguillon,3.97,3.97,3.97
Saint-Martin-l'Aiguillon,3.94,3.94,3.94
Saint-Martin-la-Plaine,-0.19,4.02,-1.35
Saint-Martin-la-Plaine,-0.19,4.02,-1.35
Saint-Martin-le-Beau,3.45,4.6,3.34
Saint-Martin-le-Beau,3.42,4.57,3.31
Saint-Martin-le-Bouillant,4.37,6.31,4.37
Saint-Martin-le-Bouillant,4.23,6.17,4.23
Saint-Martin-le-Gréard,8.24,9.08,7.21
Saint-Martin-le-Gréard,8.2,8.79,7.07
Saint-Martin-le-Vinoux,4.54,5.49,3.39
Saint-Martin-le-Vinoux,4.16,5.12,3.02
Saint-Martin-sous-Mouzeuil,6.04,7.5,5.05
Saint-Martin-sous-Vigouroux,5.38,6.94,2.18
Saint-Martin-sous-Vigouroux,6.5,8.1,3.34
Saint-Martin-sur-Ocre,4.02,4.69,3.13
Saint-Martin-sur-Ocre,4.13,4.79,3.23
Saint-Martin-sur-Oust,7.09,7.47,5.7
Saint-Martin-sur-Oust,7.09,7.47,5.7
Saint-Martin-sur-la-Renne,6.47,6.47,6.31
Saint-Martinien,5.59,5.59,5.59
Saint-Martinien,5.59,5.59,5.59
Saint-Mathieu,11.09,11.8,2.64
Saint-Mathieu,10.97,11.85,2.68
Saint-Mathieu-de-Tréviers,7.78,8.23,6.43
Saint-Mathieu-de-Tréviers,7.58,8.03,6.23
Saint-Mathurin,7.27,7.36,4.91
Saint-Mathurin,7.26,7.36,4.91
Loire-Authion,6.75,7.87,5.21
Saint-Mathurin-sur-Loire,6.48,9.06,5.2
Saint-Maur,5.06,5.06,3.6
Saint-Maur,3.08,3.62,3.08
Saint-Maur-des-Bois,5.21,5.21,5.21
Saint-Maur-des-Bois,5.51,5.51,5.51
Saint-Maur-des-Fossés,7.17,8.07,6.18
Saint-Maur-des-Fossés,7.13,8.04,6.15
Saint-Maurice,7.14,8.09,6.19
Saint-Maurice,6.94,7.92,6.03
Saint-Maurice-Montcouronne,7,7.95,6.02
Saint-Maurice-Montcouronne,7.05,7.99,6.06
Saint-Maurice-de-Beynost,2.19,5.3,0.93
Saint-Maurice-de-Beynost,2.56,5.67,1.3
Saint-Maurice-de-Gourdans,2.69,5.65,1.83
Saint-Maurice-de-Gourdans,2.63,5.61,1.78
Saint-Maurice-de-Lestapel,7.48,10.66,2.43
Saint-Maurice-de-Lestapel,7.54,10.78,2.55
Saint-Maurice-de-Lignon,-2.13,-2.13,-2.13
Saint-Maurice-de-Lignon,-2.36,-2.36,-2.36
Saint-Maurice-de-Roche,-3.27,-3.27,-3.27
Saint-Maurice-en-Gourgois,-2.57,-0.84,-2.57
Saint-Maurice-en-Gourgois,-2.56,-0.84,-2.56
Saint-Maurice-la-Clouère,5.6,6.22,4.86
Saint-Maurice-la-Clouère,5.6,6.22,4.86
Saint-Maurice-la-Souterraine,11.26,11.26,11.26
Saint-Maurice-la-Souterraine,11.24,11.24,11.24
Charencey,6.45,6.86,5.69
Saint-Maurice-lès-Charencey,6.48,6.91,5.74
Saint-Maurice-près-Pionsat,-2.9,-2.9,-2.9
Saint-Maurice-près-Pionsat,-2.9,-2.9,-2.9
Saint-Maurice-sur-Adour,9.51,13.22,7.59
Saint-Maurice-sur-Adour,9.54,13.24,7.61
Chabanière,0.42,3.95,-0.42
Saint-Maurice-sur-Dargoire,0.39,3.93,-0.44
Saint-Maurice-sur-Fessard,4.73,6.99,4.05
Saint-Maurice-sur-Fessard,4.74,5.2,4.05
Saint-Maurice-sur-Moselle,1.21,2.6,-0.49
Saint-Maurice-sur-Moselle,1.57,2.9,-0.19
Saint-Maurin,6.97,12.63,2.51
Saint-Maurin,7.02,12.78,2.67
Saint-Max,4.47,6.82,2.6
Saint-Max,4.48,6.75,2.52
Saint-Maximin,6.52,8.25,5.27
Saint-Maximin,6.53,8.81,5.27
Saint-Maximin-la-Sainte-Baume,12.37,13.39,10.44
Saint-Maximin-la-Sainte-Baume,12.34,13.35,10.4
Saint-Maxire,6.59,6.78,5.87
Saint-Maxire,6.63,6.82,5.91
Saint-Médard-de-Guizières,6.22,9.67,6.21
Saint-Médard-de-Mussidan,5.97,13.6,5.95
Saint-Médard-en-Jalles,9.3,9.97,9.12
Saint-Médard-sur-Ille,7.23,7.86,6.48
Saint-Méen-le-Grand,7.08,7.68,6.16
Saint-Melaine-sur-Aubance,7.25,7.68,5.98
Saint-Melaine-sur-Aubance,7.25,7.68,5.98
Saint-Méloir-des-Ondes,7.95,8.2,6.58
Saint-Même-le-Tenu,7.02,8.52,6.27
Saint-Même-les-Carrières,6.46,13.7,5.53
Saint-Memmie,7.01,9.08,5.58
Saint-Memmie,6.98,9.04,5.55
Saint-Menges,7.45,7.63,3.24
Saint-Menges,7.73,7.95,3.56
Saint-Menoux,1.71,3.68,1.66
Saint-Menoux,1.52,3.51,1.49
Saint-Merri,7.14,8.31,6.38
Saint-Mesmin,7.26,7.51,5.45
Saint-Mesmin,7.22,7.5,5.45
Saint-Mexant,8.8,8.8,6.69
Saint-Mexant,8.8,8.8,6.69
Saint-Michel,4.23,4.96,3.47
Saint-Michel,4.26,4.98,3.5
Saint-Michel,6.25,13.79,5.62
Saint-Michel,6.25,13.79,5.62
Saint-Michel-Chef-Chef,6.66,7.36,6.14
Saint-Michel-Chef-Chef,6.71,7.4,6.18
Saint-Michel-Escalus,10.22,13.38,7.95
Escalus,10.3,13.44,8.01
Saint-Michel-Mont-Mercure,6.86,6.86,5.31
Saint-Michel-Mont-Mercure,6.79,6.86,4.81
Saint-Michel-de-Double,6.01,13.39,5.75
Saint-Michel-de-Double,6.01,13.39,5.75
Saint-Michel-de-Fronsac,9.53,11.6,6.31
Saint-Michel-de-Fronsac,9.53,11.6,6.31
Saint-Michel-de-Lapujade,9.49,11.12,2.88
Saint-Michel-de-Lapujade,9.5,11.25,3.02
Saint-Michel-de-Maurienne,9.99,10.15,0.85
Saint-Michel-de-Maurienne,10.01,10.17,0.87
Saint-Michel-de-Montaigne,6.28,11.04,5.75
Saint-Michel-de-Montaigne,6.28,11.04,5.75
Saint-Michel-de-Rieufret,9.48,11.35,9.03
Saint-Michel-de-Rieufret,9.49,11.37,9.05
Saint-Michel-de-Rivière,6.4,9.6,5.61
Saint-Michel-de-Villadeix,5.43,12.76,5.12
Saint-Michel-de-Villadeix,5.45,12.8,5.16
Saint-Michel-des-Andaines,6.38,6.38,5.2
Saint-Michel-des-Andaines,6.38,6.38,5.2
Saint-Michel-des-Loups,7.78,7.94,7.73
Saint-Michel-l'Écluse-et-Léparon,5.95,13.39,5.23
Saint-Michel-le-Cloucq,6.29,7.98,5.53
Saint-Michel-le-Cloucq,6.38,8.06,5.6
Saint-Michel-sur-Meurthe,2.19,4.31,0.92
Saint-Michel-sur-Meurthe,2.25,4.32,0.93
Saint-Michel-sur-Orge,7.44,8.48,6.42
Saint-Michel-sur-Orge,7.31,8.35,6.29
Saint-Mihiel,5.87,7.41,2.43
Saint-Mihiel,5.8,7.38,2.4
Saint-Mitre-les-Remparts,10.59,15.43,6.75
Saint-Mitre-les-Remparts,10.44,15.29,6.61
Saint-Molf,7.12,7.86,6.25
Saint-Molf,6.91,7.84,6.23
Saint-Morillon,9.44,11.44,9.12
Saint-Morillon,9.48,11.48,9.16
Saint-Myon,-1.27,-1.27,-1.27
Saint-Myon,-1.28,-1.28,-1.28
Saint-Méard-de-Gurçon,6.52,11.18,5.89
Saint-Méard-de-Gurçon,6.52,11.18,5.89
Saint-Médard-d'Aunis,6,8.36,5.9
Saint-Médard-d'Aunis,6.04,8.4,5.95
Saint-Médard-d'Eyrans,9.49,11.51,9.19
Saint-Médard-d'Eyrans,9.49,11.51,9.19
Saint-Médard-de-Guizières,6.22,9.67,6.21
Saint-Médard-de-Mussidan,6.01,13.65,6.01
Saint-Médard-en-Jalles,9.23,9.9,9.05
Saint-Médard-sur-Ille,7.37,8,6.62
Saint-Méen-le-Grand,7.12,7.72,6.19
Saint-Méloir-des-Ondes,7.97,8.22,6.71
Saint-Même-le-Tenu,7.06,8.49,6.24
Saint-Même-les-Carrières,6.58,7.34,5.53
Saint-Nabord,3.03,3.12,1.6
Saint-Nabord,3.03,3.12,1.6
Saint-Nauphary,8.87,10.76,8.33
Saint-Nauphary,8.85,10.73,8.31
Saint-Nazaire,7.12,7.52,6.3
Saint-Nazaire,7.12,7.52,6.3
Saint-Nazaire,8.53,9.08,5.85
Saint-Nazaire,8.53,9.08,5.85
Saint-Nazaire,12.22,12.73,9.99
Saint-Nazaire,12.22,12.73,9.99
Saint-Nazaire-en-Royans,5.54,6.35,4.89
Saint-Nazaire-en-Royans,5.5,6.31,4.85
Saint-Nazaire-les-Eymes,4.23,5.58,3.48
Saint-Nazaire-les-Eymes,4.23,5.58,3.48
Saint-Nectaire,-3.62,-3.62,-3.62
Saint-Nectaire,-3.62,-3.62,-3.62
Saint-Nexans,6.57,11.2,2.97
Saint-Nexans,6.45,11.09,2.86
Saint-Nicolas,5.88,7.44,4.73
Saint Nicolas Les Arras,5.88,7.44,4.73
Saint-Nicolas-d'Aliermont,6.4,7.88,5.01
Saint-Nicolas-d'Aliermont,6.38,7.84,4.98
Saint-Nicolas-de-Bourgueil,6.01,7.73,3.42
Saint-Nicolas-de-Bourgueil,5.96,7.72,3.41
Saint-Nicolas-de-Port,4.43,6.77,2.54
Saint-Nicolas-de-Port,4.31,6.65,2.42
Saint-Nicolas-de-Redon,7.4,7.96,6.3
Saint-Nicolas-de-Redon,7.19,7.75,6.09
Saint-Nicolas-de-Sommaire,5.77,6.2,5.24
Saint-Nicolas-de-Sommaire,5.82,6.25,5.29
Saint-Nicolas-de-la-Balerme,9.67,11.49,8.63
Saint-Nicolas-de-la-Balerme,9.67,11.49,8.63
Saint-Nicolas-de-la-Grave,9.71,11.4,8.54
Saint-Nicolas-de-la-Grave,9.68,11.33,8.47
Saint-Nicolas-de-la-Taille,6.3,8.06,5.92
Saint-Nicolas-de-la-Taille,6.26,8.01,5.86
Saint-Nicolas-des-Biefs,-1.42,-0.24,-4.72
Saint-Nicolas-des-Biefs,-1.44,-0.18,-4.66
Saint-Nicolas-des-Bois,7.52,7.52,7.52
Saint-Nicolas-des-Bois,7.81,7.81,7.81
Saint-Nicolas-des-Laitiers,5.7,6.15,5.19
Saint-Nicolas-des-Laitiers,5.76,6.21,5.25
Saint-Nicolas-du-Pélem,6.59,8.84,5.84
Saint-Nicolas-du-Pélem,6.37,8.6,5.6
Saint-Nizier-sous-Charlieu,3.06,3.83,0.81
Saint-Nizier-sous-Charlieu,3.01,3.77,0.75
Saint-Nolff,6.4,7.16,6.1
Saint-Nolff,6.59,7.35,6.29
Saint-Nom-la-Bretêche,6.5,7.71,4.9
Saint-Nom-la-Bretèche,6.49,7.71,4.9
Saint-Omer,7.28,8.28,6.23
Saint-Omer,7.22,8.22,6.17
Saint-Omer-en-Chaussée,5.2,8.04,4.95
Saint-Omer-en-Chaussée,5.28,8.12,5.03
Saint-Orens-de-Gameville,9.2,10.2,8.77
Saint-Orens-de-Gameville,9.12,10.13,8.77
Saint-Ouen-sur-Seine,7.06,8.3,5.5
Saint-Ouen,7.06,8.3,5.5
Saint-Ouen,5.8,6.92,5.02
Saint-Ouen,5.81,6.92,5.02
Saint-Ouen,4.38,5.12,3.01
Saint-Ouen,4.32,5.06,2.95
Saint-Ouen-de-Pontcheuil,6.69,7.75,5.95
Saint-Ouen-de-Pontcheuil,6.69,7.75,5.95
Saint-Ouen-de-Sécherouvre,6.18,6.18,5.69
Saint-Ouen-de-Sécherouvre,6.18,6.18,5.69
Saint-Ouen-de-Thouberville,6.99,7.91,5.76
Saint-Ouen-de-Thouberville,6.98,7.89,5.74
Saint-Ouen-des-Alleux,6.97,7.81,6.64
Saint-Ouen-des-Alleux,7.05,7.87,6.71
Saint-Ouen-des-Besaces,5.46,5.46,5.46
Saint-Ouen-des-Besaces,5.38,5.38,5.38
Saint-Ouën-des-Toits,6.61,6.94,6.2
Saint-Ouen-du-Tilleul,6.91,7.86,5.71
Saint-Ouen-du-Tilleul,6.93,7.88,5.73
Saint-Ouen-en-Belin,8.53,8.78,3.27
Saint-Ouen-en-Belin,8.58,8.81,3.3
Saint-Ouen-l'Aumône,6.99,8.45,5.64
Saint-Ouen-l'Aumône,6.95,8.39,5.59
Saint-Ouen-sur-Gartempe,12.21,12.21,12.21
Saint-Ouen-sur-Gartempe,12.26,12.26,12.26
Saint-Ours,-4.21,-4.21,-4.21
Saint-Ours,-4.17,-4.17,-4.17
Saint-Ouën-des-Toits,6.61,6.94,6.2
Saint-Pabu,8.39,8.84,7.49
Saint-Pabu,8.26,8.71,7.37
Saint-Paër,7.12,7.97,5.82
Saint-Pair-sur-Mer,8.21,8.36,8.15
Saint-Pair-sur-Mer,8.17,8.32,8.11
Saint-Pal-de-Chalencon,-3.2,-3.2,-3.2
Saint-Pal-de-Chalencon,-3.15,-3.15,-3.15
Saint-Pal-de-Mons,-2.74,1.74,-2.74
Saint-Pal-de-Mons,-2.74,1.74,-2.74
Saint-Palais,10.54,13.22,7.96
Saint-Palais,10.58,13.24,7.98
Saint-Palais-sur-Mer,6.47,6.81,6.07
Saint-Palais-sur-Mer,6.47,6.81,6.07
Saint-Pandelon,10.35,13.34,8.09
Saint-Pandelon,10.32,13.26,8
Saint-Pantaléon-de-Larche,11.49,11.49,11.49
Saint-Pantaly-d'Ans,11.39,12.82,5.18
Saint-Pantaly-dAns,11.84,13.14,5.49
Saint-Pantaléon-de-Larche,11.27,11.27,11.27
Saint-Pardon-de-Conques,10.77,11.36,6.06
Saint-Pardon-de-Conques,10.83,11.4,6.11
Saint-Pardoux-Soutiers,5.55,5.85,5.05
Saint-Pardoux,5.46,5.75,4.96
Saint-Pardoux-Isaac,8.3,11.13,2.9
Saint-Pardoux-Isaac,8.29,11.13,2.9
Saint-Pardoux-de-Drône,10.06,12.95,4.78
Saint-Pardoux-de-Drône,9.72,13.14,4.97
Saint-Pardoux-la-Rivière,12.89,13.03,4.86
Saint-Pardoux-la-Rivière,12.85,12.97,4.8
Saint-Pargoire,8.41,9.45,7.53
Saint-Pargoire,8.46,9.51,7.58
Saint-Parize-le-Châtel,1.62,3.63,1.62
Saint-Parize-le-Châtel,1.62,3.64,1.62
Saint-Parres-aux-Tertres,6.88,8.84,5.34
Saint-Parres-aux-Tertres,6.94,8.9,5.4
Saint-Pastour,7.88,10.65,2.42
Saint-Pastour,7.82,10.57,2.34
Saint-Paterne - Le Chevain,8.31,8.31,8.31
Saint-Paterne,8.31,8.31,8.31
Saint-Paterne-Racan,4.41,8.72,3.21
Saint-Paterne-Racan,4.38,8.68,3.18
Saint-Pathus,6.63,8.54,5.17
Saint-Pathus,6.62,8.54,5.16
Saint-Patrice-de-Claids,8.39,8.68,8.13
Saint-Patrice-de-Claids,8.42,8.7,8.15
Saint-Patrice-du-Désert,6.44,6.44,6.44
Saint-Patrice-du-Désert,6.44,6.44,6.44
Saint-Paul,5.15,7.92,4.84
Saint-Paul,5.28,8.05,4.97
Saint-Paul,11.09,11.93,10.08
Saint-Paul,11.09,11.93,10.08
Saint-Paul-Cap-de-Joux,10.15,10.54,8.05
Saint-Paul-Cap-de-Joux,10.01,10.4,7.91
Saint-Paul-Lizonne,5.72,7.17,5.37
Saint-Paul-Lizonne,5.72,7.17,5.37
Saint-Paul-Trois-Châteaux,8.23,9.73,5.96
Saint-Paul-Trois-Châteaux,8.22,9.73,5.96
Saint-Paul-de-Fenouillet,10.18,12.97,8.31
Saint-Paul-de-Fenouillet,10.27,13.01,8.35
Saint-Paul-de-Jarrat,6.72,13,0.36
Saint-Paul-de-Jarrat,6.47,12.76,0.12
Saint-Paul-de-Serre,6.5,13.07,5.43
Saint-Paul-de-Serre,6.6,13.15,5.51
Saint-Paul-de-Tartas,6.34,6.34,6.34
Saint-Paul-de-Tartas,6.35,6.35,6.35
Saint-Paul-de-Varax,1.75,3.21,1.4
Saint-Paul-de-Varax,1.73,3.17,1.37
Saint-Paul-de-Varces,3.95,4.96,2.58
Saint-Paul-de-Varces,3.95,4.96,2.58
Saint-Paul-de-Vence,13.48,15.33,12
Saint-Paul-de-Vence,13.13,14.96,11.63
Saint-Paul-des-Landes,8.79,11.49,6.4
Saint-Paul-des-Landes,8.81,11.51,6.42
Saint-Paul-du-Vernay,5.68,6.16,5.68
Saint-Paul-du-Vernay,5.66,6.14,5.66
Saint-Paul-en-Chablais,1.13,2.03,-0.46
Saint-Paul-en-Chablais,0.57,1.46,-1.03
Saint-Paul-en-Cornillon,-0.3,1.43,-0.3
Saint-Paul,-0.29,1.44,-0.29
Saint-Paul-en-Forêt,12.4,13.83,10.74
Saint-Paul-en-Forêt,12.73,14.17,11.07
Saint-Paul-en-Jarez,0.76,4.95,0.02
Saint-Paul-en-Jarez,0.67,4.9,-0.03
Saint-Paul-en-Pareds,7.88,7.97,6.42
Saint-Paul-en-Pareds,7.75,7.84,6.29
Saint-Paul-lès-Dax,10.4,13.41,8.22
Saint-Paul-lès-Romans,5.53,6.28,4.82
Saint-Paul-lès-Dax,10.48,13.43,8.23
Saint-Paul-lès-Romans,5.55,6.3,4.84
Saint-Paulet-de-Caisson,9.04,9.9,6.68
Saint-Paulet-de-Caisson,8.96,9.81,6.58
Saint-Paulien,-2.62,-2.62,-2.62
Saint-Paulien,-2.78,-2.78,-2.78
Saint-Paër,7.31,8.06,5.91
Saint-Pé-de-Bigorre,12.72,13.37,10.17
Saint-Pée-sur-Nivelle,12.99,16.16,5.8
Saint-Péray,6.05,6.64,5.17
Saint-Perdon,9.76,13.04,7.85
Saint-Perdon,9.79,13.06,7.86
Saint-Père,7.95,8.12,6.74
Saint-Père-en-Retz,6.98,7.39,6.17
Saint-Père-sur-Loire,5.21,5.51,4.86
Saint-Perreux,7.4,7.97,6.31
Saint-Perreux,7.3,7.87,6.21
Saint-Philbert-de-Bouaine,7.3,8.43,6.18
Saint-Philbert-de-Bouaine,7.26,8.41,6.16
Saint-Philbert-de-Grand-Lieu,7.07,8.52,6.27
Saint-Philbert-de-Grand-Lieu,7.07,8.53,6.28
Saint-Philbert-des-Champs,6.44,7.78,5.51
Saint-Philbert-des-Champs,6.44,7.76,5.49
Saint-Philbert-du-Peuple,6.72,8.99,3.48
Saint-Philbert-du-Peuple,6.69,8.95,3.45
Saint-Philibert,8.05,9.95,6.8
Saint-Philibert,8.06,9.95,6.8
Saint-Philippe-d'Aiguille,6.81,11.48,5.64
Saint-Philippe-d'Aiguille,6.81,11.48,5.64
Saint-Piat,7.3,8.49,5.66
Saint-Piat,7.29,8.47,5.64
Saint-Pierre,11.15,15.6,6.93
Saint-Pierre-Azif,6.33,6.66,6.03
Saint-Pierre-Azif,6.28,6.61,5.98
Saint-Pierre-Canivet,5.51,5.98,5.51
Saint-Pierre-Canivet,5.51,5.98,5.51
Saint-Pierre-Église,8.31,8.92,8.31
Saint-Pierre-Eynac,-3.79,-3.79,-3.79
Saint-Pierre-Eynac,-3.02,-3.02,-3.02
Saint-Pierre-Langers,8.17,8.51,7.97
Saint-Pierre-Langers,8.11,8.45,7.91
Saint-Pierre-Laval,2.1,2.79,-1.69
Saint-Pierre-Laval,2.11,2.79,-1.69
Saint-Pierre-Montlimart,6.33,8.01,5.73
Saint-Pierre-Montlimart,6.31,7.97,5.69
Saint-Pierre-Quiberon,7.97,9.94,6.79
Saint-Pierre-Quiberon,8.03,9.98,6.83
Saint-Pierre-Roche,-3.8,-3.8,-3.8
Saint-Pierre-Roche,-4.19,-4.19,-4.19
Saint-Pierre-Tarentaine,5.23,5.23,5.23
Saint-Pierre-Tarentaine,5.17,5.17,5.17
Saint-Pierre-d'Arthéglise,8.03,9.03,7.72
Saint-Pierre-d'Arthéglise,7.85,8.86,7.55
Saint-Pierre-d'Aurillac,11.3,12.1,6.25
Saint-Pierre-d'Aurillac,11.18,12.04,6.19
Saint-Pierre-d'Eyraud,6.57,12.02,6.18
Saint-Pierre-d'Eyraud,6.57,12.02,6.18
Saint-Pierre-d'Irube,11.83,16.03,8.6
Saint-Pierre-de-Bailleul,7.04,8.12,5.76
Saint-Pierre-de-Bailleul,7.06,8.12,5.75
Saint-Pierre-de-Bœuf,3.19,6.09,1.16
Saint-Pierre-de-Bœuf,3.45,6.47,1.54
Saint-Pierre-de-Chandieu,2.83,5.86,0.93
Saint-Pierre-de-Chandieu,2.89,5.82,0.9
Saint-Pierre-de-Clairac,4.5,11.97,2.96
Saint-Pierre-de-Clairac,4.44,11.94,2.94
Saint-Pierre-de-Côle,12.46,12.94,4.77
Saint-Pierre-de-Côle,12.63,13.12,4.95
Saint-Pierre-de-Mailloc,7.05,8,5.77
Saint-Pierre-de-Mailloc,7.18,8.11,5.88
Saint-Pierre-de-Mons,11.04,11.96,6.12
Saint-Pierre-de-Mons,11.01,11.95,6.11
Mesnil-Roc'h,8,8.43,6.8
Saint-Pierre-de-Plesguen,7.94,8.33,6.69
Saint-Pierre-de-Semilly,5.6,8.01,5.6
Saint-Pierre-de-Semilly,5.62,8.03,5.62
Saint-Pierre-de-Varengeville,7.25,7.93,5.78
Saint-Pierre-de-Varengeville,7.28,7.97,5.82
Saint-Pierre-des-Corps,3.62,5.24,3.36
Saint-Pierre-des-Corps,3.62,5.24,3.36
Saint-Pierre-des-Échaubrognes,7.32,7.58,5.3
Saint-Pierre-des-Fleurs,6.96,7.77,5.97
Saint-Pierre-des-Fleurs,6.96,7.77,5.97
Saint-Pierre-des-Loges,6.33,6.81,5.21
Saint-Pierre-des-Loges,6.35,6.83,5.23
Saint-Pierre-des-Nids,8,8,6.45
Saint-Pierre-des-Nids,8,8,6.45
Saint-Pierre-des-Échaubrognes,7.45,7.6,5.32
Saint-Pierre-du-Bosguérard,7.18,7.94,5.79
Saint-Pierre-du-Bosguérard,7.12,7.89,5.74
Saint-Pierre-du-Chemin,5.76,7.1,4.64
Saint-Pierre-du-Chemin,5.76,7.1,4.64
Saint-Pierre-du-Fresne,5.13,5.13,5.13
Saint-Pierre-du-Fresne,5.13,5.13,5.13
Saint-Pierre-du-Jonquet,6.6,8.64,6.42
Saint-Pierre-du-Jonquet,6.61,8.66,6.43
Saint-Pierre-du-Mont,10.09,13.15,7.96
Saint-Pierre-du-Mont,10.04,13.1,7.9
Saint-Pierre-du-Perray,7.34,8.28,5.65
Saint-Pierre-du-Perray,7.37,8.3,5.67
Saint-Pierre-du-Regard,5.93,5.93,5.93
Saint-Pierre-du-Regard,5.62,5.62,5.62
Saint-Pierre-du-Vauvray,7.59,8.39,5.31
Saint-Pierre-du-Vauvray,7.76,8.56,5.48
Saint-Pierre-en-Val,7.38,8.2,7.04
Saint-Pierre-en-Val,7.51,8.34,6.58
Saint-Pierre-la-Bourlhonne,-3.37,-3.37,-4.84
Saint-Pierre-la-Bourlhonne,-3.76,-3.76,-5.23
Saint-Pierre-la-Bruyère,7.73,8.64,3.91
Saint-Pierre-la-Bruyère,7.52,8.43,3.7
Saint-Pierre-la-Cour,6.82,7.16,6.42
Saint-Pierre-la-Cour,6.77,7.11,6.36
Saint-Pierre-la-Palud,1.77,1.77,0.05
Saint-Pierre-la-Palud,1.71,1.71,-0.01
Saint-Pierre-la-Rivière,7.14,7.67,5.44
Saint-Pierre-la-Rivière,6.87,7.29,5.07
Saint-Pierre-la-Vieille,4.92,4.92,4.92
Saint-Pierre-la-Vieille,5,5,5
Saint-Pierre-le-Chastel,-3.54,-3.54,-3.54
Saint-Pierre-le-Chastel,-3.32,-3.32,-3.32
Saint-Pierre-le-Moûtier,1.69,3.71,1.69
Saint-Pierre-le-Moûtier,1.64,3.66,1.64
Saint-Pierre-lès-Elbeuf,7.89,8.64,6.84
Saint-Pierre-lès-Nemours,7.65,8.38,6.65
Saint-Pierre-lès-Elbeuf,7.89,8.64,6.84
Saint-Pierre-lès-Nemours,7.7,8.42,6.69
Saint-Pierre-en-Auge,6.43,8.45,6.23
Saint-Pierre-sur-Dives,6.43,8.45,6.23
Saint-Pierre-Église,8.35,8.95,8.35
Saint-Plaisir,1.62,3.64,1.62
Saint-Plaisir,1.43,3.44,1.43
Saint-Planchers,8.19,8.57,7.99
Saint-Planchers,8.25,8.64,8.07
Saint-Pol-de-Léon,8.58,9.35,7.35
Saint-Pol-de-Léon,8.58,9.35,7.35
Saint-Pol-sur-Mer,7.19,7.88,6.66
Saint-Pol-sur-Ternoise,6.35,7.74,5.1
Saint-Pol-sur-Ternoise,6.31,7.71,5.07
Saint-Pons-de-Thomières,7.98,9.69,5.84
Saint-Pons-de-Thomières,8.11,9.81,5.95
Saint-Porchaire,6.49,7.97,5.92
Saint-Porchaire,6.55,8.03,5.98
Saint-Porquier,12.15,12.91,2.79
Saint-Porquier,12.28,12.91,2.79
Saint-Pouange,6.93,8.92,5.34
Saint-Pouange,6.92,8.91,5.33
Saint-Pourçain-sur-Sioule,1.65,3.98,-0.5
Saint-Pourçain-sur-Besbre,3.04,4.07,3.04
Saint-Pourçain-sur-Besbre,2.97,3.99,2.97
Saint-Pourçain-sur-Sioule,1.3,3.98,-0.5
Saint-Prest,7.32,7.97,5.52
Saint-Prest,7.32,7.96,5.51
Saint-Priest,2.83,6.15,1.22
Saint-Priest,2.74,6.05,1.12
Saint-Priest,5.42,9.21,3.82
Saint-Priest,5.42,9.21,3.82
Saint-Priest-Bramefant,-0.97,2.49,-0.97
Saint-Priest-Bramefant,-0.67,2.79,-0.67
Saint-Priest-Taurion,11.75,12.22,10.93
