city,temp,temp_max,temp_min
Saint-Cyr-sur-le-Rhône,2.42,3.83,1.61
Saint-Céré,7.04,9.43,4.28
Saint-Cézaire-sur-Siagne,9.53,13.46,6.07
Saint-Côme-de-Fresné,5.36,5.47,4.83
Saint-Côme-du-Mont,7.55,7.69,5.28
Saint-Denis,5.31,6.75,4.13
Saint-Denis-Combarnazat,-0.81,1.77,-1.01
Saint-Denis-d'Oléron,4.05,4.05,4.05
Saint-Denis-d'Oléron,4.05,4.05,4.05
Saint-Denis-de-Cabanne,2.21,3.47,0.28
Saint-Denis-de-Gastines,4.19,4.19,4.19
Saint-Denis-de-Mailloc,4.96,6.25,4.11
Saint-Denis-de-Méré,4.4,4.4,4.4
Saint-Denis-de-Pile,6.07,6.97,1.28
Saint-Denis-en-Bugey,1.9,4.43,0.79
Saint-Denis-en-Val,3.46,3.95,1.92
Saint-Denis-la-Chevasse,4.95,5.14,3.74
Saint-Denis-le-Gast,6.73,7.06,4.74
Saint-Denis-le-Vêtu,7.1,7.38,5.99
Saint-Denis-lès-Bourg,1.2,3.43,0.38
Saint-Denis-Lanneray,3.45,5.28,3.09
Saint-Denis-lès-Bourg,1.13,3.36,0.31
Saint-Denis-sur-Huisne,7.54,7.54,4.39
Saint-Denis-sur-Sarthon,7.39,7.39,4.41
Saint-Désir,5.04,6.05,4.52
Saint-Didier,4.65,5.96,3.84
Saint-Didier-de-Formans,1.94,3.33,-0.02
Saint-Didier-de-la-Tour,2.83,3.23,1.7
Saint-Didier-en-Donjon,2.56,3.82,1.45
Saint-Didier-en-Velay,-3.76,-0.32,-3.79
Saint-Didier-sous-Riverie,-0.43,2.34,-1.91
Saint-Didier-sous-Écouves,6.83,6.83,6.83
Saint-Didier-sur-Chalaronne,2.52,4.43,0.7
Saint-Didier-sur-Doulon,-3.46,-3.0,-3.46
Saint-Dié-des-Vosges,1.93,3.16,-0.23
Saint-Dizier,6.02,6.46,4.23
Saint-Dizier-en-Diois,-1.83,0.29,-2.21
Saint-Dié-des-Vosges,1.93,3.16,-0.23
Saint-Dolay,5.55,6.2,4.42
Saint-Domineuc,6.38,7.13,4.52
Saint-Donan,4.88,6.45,3.13
Saint-Doulchard,2.21,3.15,1.92
Saint-Drézéry,7.42,7.71,5.47
Saint-Drézéry,7.5,7.8,5.56
Saint-Dyé-sur-Loire,3.44,4.23,2.96
Saint-Dyé-sur-Loire,3.44,4.23,2.97
Saint-Désir,5.57,5.96,4.95
Saint-Désiré,0.77,1.94,0.76
Saint Egreve,4.08,4.39,3.39
Saint-Ellier-les-Bois,6.71,6.71,6.71
Saint-Éloi,-0.15,1.86,-0.15
Saint-Éloy-de-Gy,2.29,3.04,1.81
Saint-Éloy-les-Mines,-2.16,-2.16,-2.16
Saint-Émilion,6.87,9.66,2.04
Saint-Ennemond,1.09,4.13,-0.34
Saint-Épain,3.66,5.14,3.3
Saint-Erblon,5.34,6.45,5.04
Saint-Erme-Outre-et-Ramecourt,3.79,7.81,3.79
Saint-Esteben,8.71,12.03,6.28
Saint-Estèphe,6.15,8.05,4.06
Saint-Estève,9.76,14.04,7.47
Saint-Estèphe,6.13,8.07,4.08
Saint-Estève,9.73,14.02,7.46
Saint-Etienne,-2.11,0.35,-2.38
Saint-Étienne-au-Mont,7.04,8.24,6.01
Saint-Étienne-de-Baïgorry,9.33,11.85,3.82
Saint-Étienne-de-Chigny,3.31,8.23,3.29
Saint-Étienne-de-Crossey,2.54,2.89,1.36
Saint-Étienne-de-Cuines,1.11,9.85,0.42
Saint-Étienne-de-Fontbellon,5.5,6.19,3.69
Saint-Étienne-de-Mer-Morte,6.02,6.36,4.8
Saint-Étienne-de-Montluc,4.52,5.74,4.03
Saint-Étienne-de-Saint-Geoirs,2.95,3.17,1.64
Saint-Étienne-de-Tulmont,4.95,10.15,4.77
Saint-Étienne-du-Bois,3.6,5.46,2.79
Saint-Étienne-du-Grès,7.47,8.26,5.9
Saint-Étienne-du-Rouvray,6.82,7.52,5.2
Saint-Étienne-en-Coglès,4.73,6.64,4.48
Saint-Étienne-lès-Remiremont,0.22,1.66,0.18
Saint-Étienne-sur-Chalaronne,2.3,4.31,1.14
Saint-Eusèbe,2.51,3.99,0.21
Saint-Eustache-la-Forêt,5.2,6.93,4.9
Saint-Eustache-la-Forêt,5.2,6.92,4.88
Saint-Eusèbe,2.83,4.13,0.35
Saint-Évarzec,6.2,6.36,5.94
Saint-Evroult-Notre-Dame-du-Bois,4.63,5.2,4.24
Saint-Fargeau,2.57,2.7,2.17
Saint-Fargeau-Ponthierry,5.61,6.66,4.57
Saint-Fargeol,-2.48,-2.48,-2.48
Saint-Faust,8.49,11.73,1.52
Saint-Félicien,1.83,2.45,1.66
Saint-Félix,2.65,3.71,2.23
Saint-Félix-Lauragais,7.21,9.55,3.97
Saint-Ferme,6.23,9.32,1.69
Saint-Ferréol-d'Auroure,-3.0,-0.34,-3.07
Saint-Ferréol-des-Côtes,-2.73,-2.73,-3.2
Saint-Fiacre-sur-Maine,5.7,6.43,4.88
Saint-Florent,13.05,14.41,12.04
Rives de l'Yon,6.07,6.24,4.79
Saint-Florent-le-Vieil,5.53,6.77,5.06
Saint-Florent-sur-Auzonnet,5.93,6.08,5.8
Saint-Florent-sur-Cher,2.15,3.12,1.89
Saint-Florentin,4.97,4.97,3.18
Saint-Flour,5.42,5.42,-0.11
Saint-Folquin,7.58,8.34,6.0
Saint-Fons,2.49,4.55,0.29
Saint-Forgeux,0.4,2.06,-1.29
Saint-Fort,5.81,8.21,4.76
Saint-Fraimbault,5.68,5.68,5.68
Saint-François,2.64,3.71,1.34
Saint-Fromond,5.38,7.79,5.38
Saint-Front-d'Alemps,6.79,11.55,1.27
Saint-Front-la-Rivière,6.22,11.64,2.84
Saint-Front-sur-Lémance,1.6,1.67,1.6
Saint-Front-sur-Nizonne,3.82,11.35,2.54
Saint-Fulgent,6.0,6.04,4.69
Saint-Fulgent-des-Ormes,8.07,8.07,8.07
Saint-Félicien,2.15,2.76,1.98
Saint-Félix,6.79,7.41,3.23
Saint-Félix-Lauragais,7.74,9.88,4.3
Saint-Félix-de-Bourdeilles,3.21,11.32,1.04
Saint-Félix-de-Foncaude,9.21,9.49,1.86
Saint-Félix-de-Villadeix,1.47,1.47,1.47
Saint-Gabriel-Brécy,5.32,5.79,5.32
Saint-Gal-sur-Sioule,-1.36,0.75,-1.36
Saint-Galmier,-0.61,1.67,-1.06
Saint-Gatien-des-Bois,4.92,6.66,4.5
Saint-Gaudens,8.26,10.81,5.6
Saint-Gaultier,3.32,3.32,3.32
Saint-Gein,6.58,9.37,5.79
Saint-Gelais,5.21,5.64,4.29
Saint-Gély-du-Fesc,7.42,7.59,5.35
Saint-Gence,10.57,10.57,6.76
Saint-Genès-Champanelle,-4.55,-4.55,-4.55
Saint-Genest-Lerpt,-1.92,0.54,-2.19
Saint-Genest-Malifaux,-4.46,-1.24,-4.71
Saint-Geneys-près-Saint-Paulien,-4.42,-4.42,-4.42
Saint-Gengoux-le-National,2.48,4.54,0.77
Saint-Geniès-Bellevue,5.35,9.58,4.71
Saint-Geniès-de-Comolas,6.79,8.0,4.84
Saint-Geniès-de-Malgoirès,7.09,7.79,6.82
Saint-Geniès-des-Mourgues,7.73,8.04,5.8
Saint-Genis-Laval,2.07,4.23,-0.03
Saint-Genis-Pouilly,2.7,3.65,-0.35
Saint-Genis-de-Saintonge,4.38,5.73,3.58
Saint-Genis-du-Bois,8.37,9.56,1.94
Saint-Genis-les-Ollières,1.7,4.04,-0.22
Saint-Genis-les-Ollières,1.67,4.0,-0.26
Saint-Genix-les-Villages,3.84,4.36,2.82
Saint-Geniès,7.95,7.95,0.94
Saint-Geniès-Bellevue,5.32,9.56,4.68
Saint-Geniès-de-Comolas,7.09,8.15,4.99
Saint-Geniès-de-Malgoirès,7.1,7.79,6.82
Saint-Geniès-des-Mourgues,7.66,7.97,5.73
Saint-Genès-Champanelle,-4.62,-4.62,-4.62
Saint-Genès-Champespe,-5.41,4.53,-5.47
Saint-Genès-de-Blaye,6.87,8.6,4.06
Saint-Genès-de-Castillon,4.53,9.52,1.9
Saint-Genès-de-Fronsac,6.47,8.32,4.87
Saint-Genès-de-Lombaud,7.36,9.53,4.72
Saint-Genès-du-Retz,-1.16,0.95,-1.16
Saint-Genès-la-Tourette,-4.02,-3.54,-4.02
Saint-Geoire-en-Valdaine,2.52,2.91,1.38
Saint-Georges-Buttavent,5.66,5.66,5.66
Saint-Georges-Haute-Ville,-1.15,1.36,-1.36
Saint-Georges-Montcocq,4.72,7.14,4.72
Seulline,4.38,4.38,4.38
Saint-Georges-d'Aurac,6.33,6.33,6.33
Saint-Georges-d'Elle,4.66,7.08,4.66
Saint-Georges-de-Bohon,7.45,7.8,5.39
Saint-Georges-de-Commiers,3.05,3.36,2.58
Saint-Georges-de-Didonne,4.57,5.91,4.11
Saint-Georges-de-Livoye,6.9,6.9,6.16
Saint-Georges-de-Longuepierre,4.98,5.68,3.54
Saint-Georges-de-Luzençon,8.12,9.16,5.48
Saint-Georges-de-Luzençon,8.16,9.21,5.54
Saint-Georges-de-Mons,-3.57,-3.57,-3.57
Saint-Georges-de-Montaigu,6.12,6.27,4.91
Saint-Georges-de-Montclard,1.41,1.41,1.41
Saint-Georges-de-Pointindoux,6.16,6.17,4.71
Saint-Georges-de-Reintembault,5.38,6.54,4.37
Saint-Georges-de-Reneins,2.42,4.36,0.34
Saint-Georges-de-la-Rivière,7.39,9.23,6.96
Saint-Georges-des-Coteaux,4.43,5.62,3.82
Saint-Georges-des-Groseillers,4.01,4.01,4.01
Saint-Georges-du-Bois,6.45,6.93,3.66
Saint-Georges-lès-Baillargeaux,4.42,5.35,3.99
Saint-Georges-les-Bains,4.03,4.5,3.56
Saint-Georges-lès-Baillargeaux,4.34,5.26,3.91
Saint-Georges-sur-Allier,-1.87,-1.87,-1.87
Saint-Georges-sur-Baulche,2.85,4.64,2.85
Saint Georges sur Cher,2.92,3.5,2.6
Saint-Georges-sur-Eure,5.45,6.38,4.72
Saint-Georges-sur-Loire,5.65,6.58,4.88
Saint-Geours-de-Maremne,8.12,11.23,5.97
Saint-Gérand-le-Puy,1.42,3.45,-1.03
Saint-Géréon,5.33,6.66,4.95
Saint-Germain,3.15,5.18,2.53
Saint-Germain-Laprade,-2.8,-2.8,-2.8
Saint-Germain-Laval,2.71,4.94,0.89
Saint-Germain-Lembron,-1.71,-1.71,-1.71
Saint-Germain-Lespinasse,1.72,3.38,-0.64
Saint-Germain-Village,6.08,7.48,5.45
Saint-Germain-d'Aunay,4.85,5.47,4.04
Saint-Germain-d'Elle,4.57,4.57,4.57
Saint-Germain-d'Esteuil,5.68,8.59,4.06
Saint-Germain-de-Fresney,5.62,6.71,4.35
Saint-Germain-de-Grave,8.3,9.38,1.77
Saint-Germain-de-Livet,5.36,5.68,4.68
Saint-Germain-de-Lusignan,4.34,4.77,3.55
Saint-Pierre-La-Noue,5.42,6.62,4.06
Saint-Germain-de-Montgommery,5.11,5.52,4.5
Saint-Germain-de-Prinçay,6.08,6.1,4.64
Saint-Germain-de-Prinçay,5.97,6.05,4.6
Saint-Germain-de-Salles,-0.78,2.68,-0.78
Saint-Germain-de-Tallevende-la-Lande-Vaumont,4.24,4.24,4.24
Saint-Germain-de-Tournebut,7.65,9.25,6.98
Saint-Germain-de-la-Coudre,7.58,7.79,3.06
Saint-Germain-de-la-Grange,5.72,6.81,4.53
Saint-Germain-de-la-Rivière,7.16,9.66,2.03
Saint-Germain-des-Fossés,1.21,3.95,-0.53
Saint-Germain-des-Fossés,1.1,3.88,-0.6
Saint-Germain-des-Prés,4.82,5.29,4.19
Saint-Germain-des-Prés,4.82,5.29,4.17
Saint-Germain-du-Bois,2.55,6.65,1.06
Saint-Germain-du-Corbéis,7.76,7.76,7.76
Saint-Germain-du-Corbéis,7.71,7.71,7.71
Saint-Germain-du-Crioult,4.44,4.44,4.44
Saint-Germain-du-Plain,2.17,6.1,1.21
Saint-Germain-du-Puch,7.32,9.65,2.03
Saint-Germain-du-Puy,2.16,3.08,0.14
Saint-Germain-du-Salembre,1.77,3.25,1.77
Saint-Germain-en-Coglès,4.9,6.91,4.38
Saint-Germain-en-Coglès,4.85,6.79,4.26
Saint-Germain-en-Laye,5.79,7.05,4.67
Saint-Germain-la-Blanche-Herbe,5.21,5.67,5.19
Saint-Germain-le-Vasson,4.45,4.88,4.41
Saint-Germain-lès-Arpajon,6.25,7.4,4.9
Saint-Germain-les-Belles,6.54,9.8,6.54
Saint-Germain-lès-Corbeil,5.9,7.0,4.73
Saint-Germain-lès-Arpajon,6.09,7.23,4.73
Saint-Germain-lès-Corbeil,6.13,7.22,4.95
Saint-Germain-sur-Avre,5.88,6.79,5.23
Saint-Germain-sur-Moine,5.37,6.35,4.67
Saint-Germain-sur-Morin,5.9,7.76,4.95
Saint-Germain-sur-Sarthe,8.08,8.08,6.09
Saint-Germain-sur-Sèves,7.58,7.8,5.39
Saint-Germain-Nuelles,1.52,2.97,-0.37
Saint-Germain-Nuelles,1.51,2.94,-0.4
Saint-Germer-de-Fly,4.8,6.96,4.0
Saint-Gervais,5.99,7.47,5.5
Saint-Gervais-d'Auvergne,-3.48,-3.48,-3.48
Saint-Gervais-d'Auvergne,-3.57,-3.57,-3.57
Saint-Gervais-des-Sablons,4.69,5.31,4.3
Saint-Gervais-du-Perron,7.43,7.43,7.43
Saint-Gervais-en-Belin,8.02,8.29,3.34
Saint-Gervais-la-Forêt,2.99,4.15,2.47
Saint-Gervais-la-Forêt,3.01,4.18,2.49
Saint-Gervais-les-Bains,5.49,9.02,-4.21
Saint-Gervais-les-Trois-Clochers,4.79,5.46,2.48
Saint-Gervais-sous-Meymont,-2.6,-2.13,-2.6
Saint-Gervasy,7.23,8.69,6.92
Saint-Gervazy,-2.6,-2.6,-2.6
Saint-Gildas-de-Rhuys,6.26,6.77,4.79
Saint-Gildas-des-Bois,5.92,6.83,4.85
Saint-Gilles,6.56,7.97,5.4
Saint-Gilles-Croix-de-Vie,6.52,6.55,6.13
Saint-Gilles-du-Mené,4.91,6.28,3.75
Saint-Girons,12.82,13.1,12.82
Saint-Girons-d'Aiguevives,6.74,8.4,3.87
Saint-Gobain,3.71,5.37,3.71
Saint-Goin,8.18,12.41,2.03
Saint-Gonnery,5.48,7.46,4.46
Saint-Gor,7.68,12.79,5.6
Saint-Gratien,5.85,7.46,4.96
Saint-Grégoire,5.51,7.46,4.94
Saint-Grégoire,5.54,7.49,4.97
Saint-Gély-du-Fesc,7.18,7.35,5.11
Saint-Génis-des-Fontaines,11.24,16.23,8.07
Saint-Gérand-de-Vaux,3.12,3.87,-0.62
Saint-Gérand-le-Puy,2.82,3.72,-0.76
Saint-Géraud,6.42,9.34,1.72
Saint-Géron,-2.56,-2.56,-2.56
Saint-Géréon,5.36,7.22,4.99
Saint-Haon,7.5,7.5,7.5
Saint-Héand,-2.84,-0.24,-2.97
Saint-Hélen,6.83,7.32,4.79
Saint-Hellier,5.94,6.79,4.47
Saint-Herblain,5.52,6.76,4.79
Vair-sur-Loire,5.12,7.02,4.79
Plateau-des-Petites-Roches,0.56,4.56,-0.02
Saint-Hilaire-Petitville,7.58,7.82,5.4
Saint-Hilaire-Saint-Mesmin,4.01,5.88,2.89
Saint-Hilaire-de-Brethmas,7.38,8.27,6.5
Saint-Hilaire-de-Chaléons,5.68,6.88,4.9
Saint-Hilaire-de-Chaléons,5.68,6.88,4.9
Saint-Hilaire-de-Clisson,5.75,6.32,4.77
Saint-Hilaire-de-Loulay,5.86,6.3,4.95
Saint-Hilaire-de-Riez,6.38,6.48,4.93
Saint-Hilaire-de-Talmont,6.46,6.46,5.01
Saint-Hilaire-de-Villefranche,3.94,5.63,3.52
Saint-Hilaire-de-la-Côte,3.23,3.82,1.73
Saint-Hilaire-de-la-Côte,3.19,3.77,1.68
Saint-Hilaire-de-la-Noaille,8.28,9.55,1.92
Saint-Hilaire-des-Loges,5.46,6.31,4.85
Saint-Hilaire-du-Harcouët,6.16,6.16,6.16
Saint-Hilaire-du-Harcouët,6.21,6.21,6.21
Saint-Hilaire-du-Rosier,4.11,4.82,3.47
Saint-Hilaire-la-Croix,-2.51,-2.51,-2.51
Saint-Hilaire-la-Palud,5.81,5.88,5.07
Saint-Hilaire-lez-Cambrai,5.41,6.73,4.1
Saint-Hippolyte,5.66,8.5,2.51
Saint-Hippolyte-du-Fort,6.8,7.7,6.13
Saint-Hostien,-4.03,-4.03,-4.03
Saint-Héand,-2.84,-0.24,-2.97
Saint-Hélen,6.92,7.41,4.88
Saint-Ignat,-0.9,-0.9,-0.9
Saint-Illide,7.14,7.31,7.14
Saint-Ilpize,-2.12,-2.12,-2.12
Saint-Ismier,3.38,4.23,2.67
Saint-Jacques,5.61,6.05,4.93
Saint-Jacques-d'Ambur,-3.29,-3.29,-3.29
Saint-Jacques-de-Néhou,8.04,9.0,7.04
Saint-Jacques-de-la-Lande,6.08,7.53,6.0
Saint-Jacques-des-Blats,6.0,6.0,4.18
Saint-Jacques-sur-Darnétal,6.08,6.62,4.3
Saint-Jacques-sur-Darnétal,6.13,6.67,4.36
Saint-Jacut-les-Pins,6.44,6.66,5.69
Saint-James,6.48,6.95,5.43
Saint-Jans-Cappel,6.84,7.16,5.81
Saint-Jean,6.83,10.73,6.05
Saint-Jean-Bonnefonds,-1.34,2.16,-1.78
Saint-Jean-Brévelay,6.17,6.31,5.6
Saint-Jean-Brévelay,6.28,6.42,5.71
Saint-Jean-Cap-Ferrat,12.89,16.21,10.82
Saint-Jean-Pied-de-Port,9.59,12.98,3.84
Saint-Jean-Pla-de-Corts,11.79,16.33,7.75
Saint-Jean-d'Abbetot,5.46,6.84,5.12
Saint-Jean-d'Angély,5.05,5.64,4.53
Saint-Jean-d'Estissac,3.42,3.42,3.42
Saint-Jean-d'Eyraud,3.67,3.67,3.67
Saint-Jean-d'Heurs,-1.31,-1.31,-1.31
Saint-Jean-d'Illac,8.14,8.38,7.84
Saint-Jean-d'Angély,5.05,5.64,4.53
Saint-Jean-de-Blaignac,8.53,9.86,4.22
Saint-Jean-de-Boiseau,5.78,7.46,5.11
Saint-Jean-de-Bournay,2.54,3.82,0.8
Saint-Jean-de-Braye,4.33,5.83,3.83
Saint-Jean-de-Couz,1.35,2.21,0.66
Saint-Jean-de-Côle,9.47,11.59,3.79
Saint-Jean-de-Duras,5.07,9.34,2.78
Saint-Jean-de-Fos,7.58,8.24,6.44
Saint-Jean-de-Gonville,2.04,3.06,-0.94
Saint-Jean-de-Lier,10.33,13.48,7.28
Saint-Jean-de-Liversay,5.28,7.52,5.06
Saint-Jean-de-Livet,5.09,5.48,4.36
Saint-Jean-de-Losne,5.44,8.68,1.23
Saint-Jean-de-Luz,12.3,14.02,4.88
Saint-Jean-de-Marsacq,10.1,13.82,7.14
Saint-Jean-de-Maurienne,4.57,11.82,1.39
Saint-Jean-de-Moirans,4.33,5.03,2.94
Saint-Jean-de-Monts,6.4,7.53,5.97
Saint-Jean-de-Muzols,5.14,5.53,4.62
Saint-Jean-de-Nay,6.62,6.62,6.62
Saint-Jean-de-Niost,2.6,4.96,1.12
Saint-Jean-de-Sauves,5.22,6.21,4.57
Saint-Jean-de-Sixt,-0.54,4.1,-4.89
Saint-Jean-de-Soudain,3.12,4.16,1.15
Saint-Jean-de-Thouars,5.19,6.91,4.6
Saint-Jean-de-Thurac,12.07,13.5,8.29
Saint-Jean-de-Védas,8.2,8.6,6.81
Saint Jean de Védas,8.18,8.58,6.79
Saint-Jean-de-la-Haize,7.29,7.64,7.29
Saint-Jean-de-la-Ruelle,4.18,6.4,3.66
Saint-Jean-d'Elle,4.17,4.17,4.17
Saint-Jean-des-Champs,6.96,7.23,6.85
Saint-Jean-des-Essartiers,4.64,4.64,4.64
Saint-Jean-des-Mauvrets,6.79,7.24,5.14
Saint-Jean-du-Cardonnay,6.47,7.33,5.08
Saint-Jean-du-Corail-des-Bois,6.45,6.45,6.45
Saint-Jean-du-Doigt,7.55,8.11,6.42
Saint-Jean-du-Falga,8.29,14.23,1.33
Saint-Jean-du-Gard,7.78,8.39,6.34
Saint-Jean-en-Royans,4.12,4.7,3.65
Saint-Jean-en-Val,-1.98,-1.98,-1.98
Saint-Jean-la-Poterie,6.35,6.63,5.41
Saint-Jean-le-Blanc,4.25,4.46,3.74
Saint-Jean-le-Vieux,2.1,4.68,0.7
Saint-Jean-les-Deux-Jumeaux,6.4,8.57,5.2
Rives-du-Couesnon,6.16,7.41,5.88
Saint-Jean-sur-Mayenne,6.21,6.21,6.21
Saint-Jean-sur-Veyle,2.46,4.4,1.23
Saint-Jeannet,10.36,13.31,8.64
Saint-Jeoire,0.87,2.76,-2.66
Saint-Jeures,-5.12,-0.65,-5.12
Saint-Joachim,6.17,6.96,5.75
Saint-Jorioz,2.17,3.17,-1.9
Saint-Jory,8.2,13.18,7.21
Saint-Jory-las-Bloux,9.96,11.44,3.17
Saint-Joseph,0.49,4.03,-0.79
Saint-Joseph-de-Rivière,2.87,3.71,2.16
Saint-Joseph-de-Rivière,2.79,3.61,2.06
Saint-Josse,6.74,6.87,5.07
Saint-Jouan-des-Guérets,7.07,7.5,5.62
Saint-Jouan-des-Guérets,7.18,7.6,5.72
Saint-Jouin-Bruneval,5.67,6.29,4.73
Saint-Jouin-de-Blavou,8.04,8.04,8.04
Saint-Jouvent,10.49,10.49,8.89
Saint-Juéry,9.73,14.13,8.12
Saint-Julien,6.26,8.88,4.34
Saint-Julien-Beychevelle,8.49,9.16,5.06
Saint-Julien-Chapteuil,-3.97,-3.97,-3.97
Saint-Julien-Molhesabate,-4.47,-0.85,-5.32
Saint-Julien-Molin-Molette,-0.7,2.39,-2.43
Saint-Julien-Puy-Lavèze,-4.96,-4.96,-4.96
Saint-Julien-d'Ance,-3.71,-3.71,-3.71
Saint-Julien-d'Eymet,3.95,9.73,2.62
Saint-Julien-de-Concelles,5.9,7.51,5.7
Saint-Julien-de-Coppel,-1.72,-1.72,-1.72
Saint-Julien-de-Lampon,9.79,9.79,3.1
Saint-Julien-de-Mailloc,5.9,7.56,4.84
Saint-Julien-de-Peyrolas,8.34,9.21,5.71
Saint-Julien-des-Landes,7.14,7.18,4.72
Saint-Julien-du-Sault,6.11,6.11,4.52
Saint-Julien-en-Born,10.41,13.46,7.27
Saint-Julien-en-Genevois,2.49,3.56,0.12
Saint-Julien-en-Saint-Alban,5.71,8.84,5.12
Saint-Julien-la-Geneste,-3.3,-3.3,-3.3
Saint-Julien-lès-Metz,4.9,6.06,3.68
Saint-Julien-les-Rosiers,8.03,8.55,5.77
Saint-Julien-les-Villas,5.94,8.34,4.39
Saint-Julien-lès-Metz,5.1,6.27,3.88
Saint-Junien,11.18,11.25,3.44
Saint-Junien-la-Bregère,9.12,9.12,7.52
La Chapelle-Longueville,7.22,8.09,6.04
Saint-Just-Chaleyssin,2.94,4.83,1.82
Saint-Just-Luzac,5.04,5.07,5.04
Saint-Just-Malmont,-3.77,0.69,-3.79
Saint-Just-Saint-Rambert,-0.96,1.77,-0.96
Saint-Just-Sauvage,6.98,8.59,4.65
Saint-Just-d'Ardèche,8.16,9.17,5.68
Saint-Just-d'Ardèche,8.3,9.32,5.82
Saint-Just-de-Claix,4.33,4.97,3.92
Saint-Just-en-Chaussée,5.03,5.97,4.41
Saint-Just-en-Chaussée,5.04,5.97,4.41
Saint-Just-en-Chevalet,-2.25,1.18,-3.3
Saint-Just-la-Pendue,-0.46,2.18,-1.83
Saint-Just-le-Martel,10.52,10.52,8.92
Saint-Just-près-Brioude,-3.0,-3.0,-3.0
Saint-Justin,8.86,12.96,6.77
Saint-Juéry,10.18,14.32,8.31
Val-du-Layon,6.67,7.04,4.94
Saint-Lambert-la-Potherie,5.96,7.08,4.97
Saint-Lambert-sur-Dive,4.87,6.4,4.84
Saint-Langis-lès-Mortagne,5.73,7.77,5.73
Saint-Lary-Soulan,11.2,11.2,11.2
Saint-Lattier,4.78,5.37,4.33
Saint-Laure,-0.89,-0.89,-0.89
Saint-Laurent,6.75,9.62,3.2
Saint-Laurent-Blangy,5.72,6.96,4.64
Saint-Laurent-Médoc,8.54,9.18,5.09
Saint-Laurent-Nouan,4.02,4.58,3.35
Saint-Laurent-d'Andenay,2.33,5.04,0.15
Saint-Laurent-d'Arce,8.09,9.02,8.09
Saint-Laurent-de-Brévedent,5.82,7.62,4.9
Saint-Laurent-de-Brèvedent,5.79,7.59,4.86
Saint-Laurent-de-Cerdans,10.44,13.79,5.52
Saint-Laurent-de-Chamousset,-1.07,0.98,-2.37
Saint-Laurent-de-Cuves,4.79,4.79,4.79
Saint-Laurent-de-Gosse,10.41,14.38,8.7
Saint-Laurent-de-Mure,2.44,4.65,1.38
Saint-Laurent-de-Terregatte,6.83,7.02,5.49
Saint-Laurent-de-la-Plaine,5.94,6.9,4.79
Saint-Laurent-de-la-Prée,5.05,6.4,5.05
Saint-Laurent-de-la-Prée,5.06,6.41,5.06
Saint-Laurent-de-la-Salanque,11.5,14.66,7.08
Saint-Laurent-des-Arbres,7.58,9.84,5.68
Saint-Laurent-des-Autels,5.33,6.96,5.16
Saint-Laurent-des-Bâtons,3.21,6.83,3.21
Saint-Laurent-des-Hommes,4.03,4.03,4.03
Saint-Laurent-des-Vignes,4.02,10.19,4.02
Saint-Laurent-du-Bois,9.64,9.97,3.79
Saint-Laurent-du-Pape,4.92,8.91,4.64
Saint-Laurent-du-Plan,9.91,10.11,3.93
Saint-Laurent-du-Pont,2.73,3.46,1.91
Saint-Laurent-du-Var,13.09,16.03,10.64
Saint-Laurent-en-Royans,3.96,4.52,3.49
Saint-Laurent-la-Vallée,2.88,2.88,2.88
Saint-Laurent-sur-Gorre,11.38,12.8,3.07
Saint-Laurent-sur-Saône,2.7,4.44,1.27
Saint-Laurent-sur-Saône,2.7,4.44,1.27
Saint-Laurent-sur-Sèvre,6.4,6.68,4.88
Saint-Laurent-sur-Sèvre,6.56,6.75,4.95
Saint-Léger-de-Montbrun,5.04,6.79,4.47
Saint-Léger-des-Bois,5.93,7.01,4.91
Saint-Léger-des-Vignes,0.77,4.2,0.73
Saint-Léger-du-Bourg-Denis,7.0,7.86,4.99
Saint-Léger-en-Yvelines,5.99,6.75,4.75
Saint-Léger-lès-Domart,5.41,6.86,4.96
Saint-Léger-les-Vignes,6.02,7.45,5.64
Saint-Léger-sous-Cholet,5.82,6.8,4.56
Saint-Léger-sur-Dheune,2.91,5.7,0.83
Saint-Léger-sur-Roanne,2.67,3.49,-0.53
Saint-Léonard,4.8,6.75,3.65
Saint-Léonard-de-Noblat,10.31,10.31,9.26
Saint-Leu,2.35,4.93,0.06
Saint-Leu-la-Forêt,5.92,7.23,4.73
Saint-Leu-la-Forêt,5.92,7.23,4.73
Saint-Lizier,13.34,13.34,0.7
Saint-Lô,5.24,8.66,5.24
Saint-Lon-les-Mines,10.0,13.03,6.83
Saint-Lothain,4.54,6.71,0.4
Saint-Loubert,9.91,10.26,4.08
Saint-Loubès,8.62,10.36,8.01
Saint-Loubouer,9.53,15.52,6.5
Saint-Loubès,8.62,10.37,8.01
Saint-Louet-sur-Seulles,4.84,5.31,4.84
Saint-Louet-sur-Vire,4.71,4.71,4.71
Saint-Louis,3.74,7.23,1.14
Saint-Louis-de-Montferrand,8.7,9.22,8.13
Saint-Loup-Cammas,7.33,11.1,6.69
Saint-Loup-sur-Semouse,2.17,4.96,2.15
Saint-Loyer-des-Champs,4.17,4.17,4.17
Saint-Lubin-des-Joncherets,6.1,6.9,5.74
Saint-Lumine-de-Clisson,6.09,7.38,5.58
Saint-Lumine-de-Coutais,6.05,7.42,5.62
Saint-Lunaire,7.35,8.19,6.09
Coteaux du Lizon,1.44,4.7,-2.37
Saint-Lyé,6.02,8.45,4.51
